preprocess,feature_map,model,seconds,ok,timed_out,converged,unreliable,accuracy,balanced_accuracy,auc,sensitivity,specificity,error
Robust standardize (median/IQR),Rank transform (TSP-style),Logistic Regression,0.771636,True,False,True,False,0.8064516129032258,0.7886363636363636,0.8727272727272727,0.85,0.7272727272727273,
Robust standardize (median/IQR),Rank transform (TSP-style),SVM (linear),0.821326,True,False,True,False,0.8064516129032258,0.7988636363636363,0.821590909090909,0.825,0.7727272727272727,
Robust standardize (median/IQR),Rank transform (TSP-style),SVM (RBF),1.348185,True,False,True,False,0.8548387096774194,0.8568181818181818,0.8806818181818183,0.85,0.8636363636363636,
Robust standardize (median/IQR),Rank transform (TSP-style),Decision Tree,0.778466,True,False,True,False,0.8064516129032258,0.7681818181818182,0.7681818181818181,0.9,0.6363636363636364,
Robust standardize (median/IQR),Rank transform (TSP-style),Naive Bayes,0.7203,True,False,True,False,0.8548387096774194,0.8568181818181818,0.8642045454545455,0.85,0.8636363636363636,
Robust standardize (median/IQR),Rank transform (TSP-style),k-NN,0.71618,True,False,True,False,0.7580645161290323,0.7306818181818182,0.8159090909090909,0.825,0.6363636363636364,
Robust standardize (median/IQR),Rank transform (TSP-style),K-TSP (Top-Scoring Pairs),3.678497,True,False,True,False,0.8064516129032258,0.8193181818181818,0.8755681818181819,0.775,0.8636363636363636,
Robust standardize (median/IQR),Rank transform (TSP-style),Nearest Shrunken Centroid,0.71094,True,False,True,False,0.8387096774193549,0.8443181818181817,0.8551136363636365,0.825,0.8636363636363636,
Robust standardize (median/IQR),Select best 500 genes,Random Forest,5.006311,True,False,True,False,0.8548387096774194,0.8465909090909092,0.897159090909091,0.875,0.8181818181818182,
Robust standardize (median/IQR),Select best 500 genes,Gradient Boosting,2.351334,True,False,True,False,0.7580645161290323,0.7306818181818182,0.8261363636363637,0.825,0.6363636363636364,
Robust standardize (median/IQR),Select best 500 genes,Hist Gradient Boosting,1.299529,True,False,True,False,0.7580645161290323,0.7204545454545455,0.8017045454545456,0.85,0.5909090909090909,
Robust standardize (median/IQR),Select best 500 genes,Logistic Regression,0.651226,True,False,True,False,0.8225806451612904,0.7909090909090909,0.8738636363636363,0.9,0.6818181818181818,
Robust standardize (median/IQR),Select best 500 genes,SVM (linear),0.750446,True,False,True,False,0.7903225806451613,0.7659090909090909,0.8397727272727273,0.85,0.6818181818181818,
Robust standardize (median/IQR),Select best 500 genes,SVM (RBF),0.715588,True,False,True,False,0.8870967741935484,0.8715909090909091,0.8556818181818182,0.925,0.8181818181818182,
Robust standardize (median/IQR),Select best 500 genes,Decision Tree,0.651109,True,False,True,False,0.7580645161290323,0.7306818181818182,0.7306818181818182,0.825,0.6363636363636364,
Robust standardize (median/IQR),Select best 500 genes,Naive Bayes,0.632648,True,False,True,False,0.6774193548387096,0.7193181818181817,0.8340909090909091,0.575,0.8636363636363636,
Robust standardize (median/IQR),Select best 500 genes,k-NN,0.633125,True,False,True,False,0.8709677419354839,0.8590909090909091,0.8670454545454546,0.9,0.8181818181818182,
Robust standardize (median/IQR),Select best 500 genes,K-TSP (Top-Scoring Pairs),3.585789,True,False,True,False,0.8548387096774194,0.8568181818181818,0.8880681818181817,0.85,0.8636363636363636,
Robust standardize (median/IQR),Select best 500 genes,Nearest Shrunken Centroid,0.615641,True,False,True,False,0.8387096774193549,0.8545454545454545,0.8818181818181818,0.8,0.9090909090909091,
Variance filter + standardize,None (identity),Random Forest,4.414542,True,False,True,False,0.8548387096774194,0.8465909090909092,0.8795454545454545,0.875,0.8181818181818182,
Variance filter + standardize,None (identity),Gradient Boosting,5.961235,True,False,True,False,0.7903225806451613,0.7556818181818181,0.8130681818181819,0.875,0.6363636363636364,
Variance filter + standardize,None (identity),Hist Gradient Boosting,2.585646,True,False,True,False,0.7903225806451613,0.7556818181818181,0.8238636363636364,0.875,0.6363636363636364,
Variance filter + standardize,None (identity),Logistic Regression,0.141841,True,False,True,False,0.8064516129032258,0.7886363636363636,0.8681818181818182,0.85,0.7272727272727273,
Variance filter + standardize,None (identity),SVM (linear),0.253049,True,False,True,False,0.8225806451612904,0.821590909090909,0.8409090909090908,0.825,0.8181818181818182,
Variance filter + standardize,None (identity),SVM (RBF),0.180606,True,False,True,False,0.8709677419354839,0.8488636363636364,0.8454545454545455,0.925,0.7727272727272727,
