preprocess,feature_map,model,seconds,ok,timed_out,converged,unreliable,accuracy,balanced_accuracy,auc,sensitivity,specificity,error
Robust standardize (median/IQR),Class-conditional PCA,Naive Bayes,2.329667,True,False,True,False,0.7012987012987013,0.6247731397459165,0.7486388384754991,0.47368421052631576,0.7758620689655172,
Robust standardize (median/IQR),Class-conditional PCA,k-NN,2.321793,True,False,True,True,0.7662337662337663,0.5263157894736842,0.49546279491833034,0.05263157894736842,1.0,
Robust standardize (median/IQR),Class-conditional PCA,K-TSP (Top-Scoring Pairs),2.343403,True,False,True,False,0.6233766233766234,0.7146098003629764,0.8484573502722322,0.8947368421052632,0.5344827586206896,
Robust standardize (median/IQR),Class-conditional PCA,Nearest Shrunken Centroid,2.312596,True,False,True,False,0.7012987012987013,0.6247731397459165,0.5934664246823956,0.47368421052631576,0.7758620689655172,
Robust standardize (median/IQR),Rank transform (TSP-style),Random Forest,6.929158,True,False,True,False,0.8441558441558441,0.7019056261343013,0.9777676950998184,0.42105263157894735,0.9827586206896551,
Robust standardize (median/IQR),Rank transform (TSP-style),Gradient Boosting,23.770024,True,False,True,False,0.8441558441558441,0.7726860254083485,0.9274047186932849,0.631578947368421,0.9137931034482759,
Robust standardize (median/IQR),Rank transform (TSP-style),Hist Gradient Boosting,17.232247,True,False,True,False,0.935064935064935,0.9038112522686026,0.9791288566243194,0.8421052631578947,0.9655172413793104,
Robust standardize (median/IQR),Rank transform (TSP-style),Logistic Regression,2.76928,True,False,True,False,0.948051948051948,0.912431941923775,0.9954627949183302,0.8421052631578947,0.9827586206896551,
Robust standardize (median/IQR),Rank transform (TSP-style),SVM (linear),2.933279,True,False,True,False,0.961038961038961,0.9387477313974592,0.9972776769509981,0.8947368421052632,0.9827586206896551,
Robust standardize (median/IQR),Rank transform (TSP-style),SVM (RBF),3.053031,True,False,True,False,0.8961038961038961,0.7894736842105263,0.9972776769509981,0.5789473684210527,1.0,
Robust standardize (median/IQR),Rank transform (TSP-style),Decision Tree,2.819857,True,False,True,False,0.8571428571428571,0.7990018148820327,0.7990018148820326,0.6842105263157895,0.9137931034482759,
Robust standardize (median/IQR),Rank transform (TSP-style),Naive Bayes,2.568451,True,False,True,False,0.8441558441558441,0.808076225045372,0.8920145190562613,0.7368421052631579,0.8793103448275862,
Robust standardize (median/IQR),Rank transform (TSP-style),k-NN,2.540174,True,False,True,False,0.8701298701298701,0.7722323049001816,0.9310344827586207,0.5789473684210527,0.9655172413793104,
Robust standardize (median/IQR),Rank transform (TSP-style),K-TSP (Top-Scoring Pairs),5.443288,True,False,True,False,0.6753246753246753,0.7667876588021778,0.8756805807622504,0.9473684210526315,0.5862068965517241,
Robust standardize (median/IQR),Rank transform (TSP-style),Nearest Shrunken Centroid,2.552758,True,False,True,False,0.8051948051948052,0.7999092558983666,0.7999092558983666,0.7894736842105263,0.8103448275862069,
Robust standardize (median/IQR),Select best 500 genes,Random Forest,6.668368,True,False,True,False,0.922077922077922,0.8598003629764065,0.9677858439201452,0.7368421052631579,0.9827586206896551,
Robust standardize (median/IQR),Select best 500 genes,Gradient Boosting,4.048122,True,False,True,False,0.8571428571428571,0.7813067150635209,0.8579854809437386,0.631578947368421,0.9310344827586207,
Robust standardize (median/IQR),Select best 500 genes,Hist Gradient Boosting,2.937123,True,False,True,False,0.9090909090909091,0.8688747731397459,0.9872958257713249,0.7894736842105263,0.9482758620689655,
Robust standardize (median/IQR),Select best 500 genes,Logistic Regression,2.210118,True,False,True,False,0.961038961038961,0.9387477313974592,0.9972776769509981,0.8947368421052632,0.9827586206896551,
Robust standardize (median/IQR),Select best 500 genes,SVM (linear),2.297336,True,False,True,False,0.935064935064935,0.9215063520871143,0.9927404718693285,0.8947368421052632,0.9482758620689655,
Robust standardize (median/IQR),Select best 500 genes,SVM (RBF),2.292995,True,False,True,False,0.935064935064935,0.8861161524500907,0.9800362976406533,0.7894736842105263,0.9827586206896551,
